Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 29 13.11.2023 12 05 29\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 29
Datum: 13.11.2023 11:43:37


Příčník 	Zatížení 	Čas 
mm	kN	sec
0,00410954316976131	-0,0154828176498413	0,11599999666214
0,00827864550956292	-0,0063041672706604	0,216000005602837
0,0123881891340716	0,0036992199420929	0,316000014543533
0,0165572910191258	0,0131978816986084	0,416000008583069
0,0206668337341398	0,0228064155578613	0,515999972820282
0,0248359374381835	0,032861873626709	0,61599999666214
0,0289454801531974	0,0425950584411621	0,716000020503998
0,0331145820382517	0,0528012504577637	0,815999984741211
0,037224126572255	0,0620983695983887	0,916000008583069
0,041452789446339	0,0720468597412109	1,01600003242493
0,0455027693533339	0,0818685607910156	1,11600005626678
0,0497314322274178	0,0917226867675781	1,21599996089935
0,0538409767614212	0,101465644836426	1,31599998474121
0,0580696359975263	0,110752769470215	1,41600000858307
0,0621791768935509	0,120379364013672	1,51600003242493
0,0663482860545628	0,129638107299805	1,61600005626678
0,0704578269505873	0,139384796142578	1,71599996089935
0,0746864825487137	0,148699981689453	1,81599998474121
0,0787364697316661	0,158356384277344	1,91600000858307
0,0829651253297925	0,167416763305664	2,01600003242493
0,0870746735017747	0,176622756958008	2,1159999370575
0,0913033363758586	0,186283142089844	2,21600008010864
0,0954128772718832	0,195492904663086	2,31599998474121
0,0995819791569375	0,204835403442383	2,41599988937378
0,103751088317949	0,213980712890625	2,51600003242493
0,107920182927046	0,222978881835938	2,6159999370575
0,112029731099028	0,232209213256836	2,71600008010864
0,116258386697154	0,24247998046875	2,81599998474121
0,120427488582209	0,250396957397461	2,91599988937378
0,124596597743221	0,259553924560547	3,01600003242493
0,128765706904233	0,267609771728516	3,1159999370575
0,132875240524299	0,276915100097656	3,21600008010864
0,137044335133396	0,286017364501953	3,31599998474121
0,141213444294408	0,295278411865234	3,41599988937378
0,145442099892534	0,303744842529297	3,51600003242493
0,149611209053546	0,310992340087891	3,6159999370575
0,153780318214558	0,320609985351562	3,71600008010864
0,157889851834625	0,32884521484375	3,81599998474121
0,162118507432751	0,338142761230469	3,91599988937378
0,166228055604734	0,346314453125	4,01599979400635
0,170456725754775	0,354441680908203	4,11600017547607
0,174566259374842	0,363040740966797	4,21600008010864
0,178735353983939	0,371195068359375	4,31599998474121
0,182844902155921	0,380447784423828	4,41599988937378
0,187073557754047	0,388434295654297	4,51599979400635
0,191183105926029	0,397145080566406	4,61600017547607
0,195411776076071	0,405580169677734	4,71600008010864
0,199461763259023	0,414064270019531	4,81599998474121
0,203690404305235	0,422759063720703	4,91599988937378
0,207859513466246	0,431479675292969	5,01599979400635
0,212088183616288	0,439950561523438	5,11600017547607
0,216197717236355	0,447650054931641	5,21600008010864
0,220426387386397	0,456151824951172	5,31599998474121
0,224476360017434	0,464958282470703	5,41599988937378
