Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 50 13.11.2023 13 24 03\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 50
Datum: 13.11.2023 13:16:10


Příčník 	Zatížení 	Čas 
mm	kN	sec
0,00410954316976131	-0,0102846059799194	0,115000002086163
0,00821908633952262	-0,00518403959274292	0,215000003576279
0,0123286299640313	-1,59306712448597E-05	0,314999997615814
0,0164381726790452	0,00359051132202148	0,41499999165535
0,0206072763830889	0,00957877635955811	0,514999985694885
0,0247168190981029	0,0139533567428589	0,615000009536743
0,0288859209831571	0,0184841079711914	0,714999973773956
0,0329954673361499	0,0230385627746582	0,814999997615814
0,037224126572255	0,0282671985626221	0,915000021457672
0,0412741101172287	0,0327286529541016	1,01499998569489
0,0455027693533339	0,0374274368286133	1,11500000953674
0,0496123138873372	0,0419776382446289	1,2150000333786
0,0537814157723915	0,0470514030456543	1,31500005722046
0,0579505176574457	0,0519917335510254	1,41499996185303
0,0621791768935509	0,056604793548584	1,51499998569489
0,0662887250655331	0,0611289520263672	1,61500000953674
0,0705173806636594	0,065864860534668	1,7150000333786
0,0746269288356416	0,0708764038085938	1,81500005722046
0,0787960307206959	0,0756573181152344	1,91499996185303
0,082905578892678	0,0798015441894531	2,01500010490417
0,0871342344908044	0,0852031326293945	2,11500000953674
0,0912437753868289	0,0897135162353516	2,21499991416931
0,0954724382609129	0,0942798919677734	2,31500005722046
0,0995224181679077	0,0989452362060547	2,41499996185303
0,103751088317949	0,103413139343262	2,51500010490417
0,107920182927046	0,107741920471191	2,61500000953674
0,1120892848121	0,112745162963867	2,71499991416931
0,116198832984082	0,117300247192383	2,81500005722046
0,120427488582209	0,121961044311523	2,91499996185303
0,124537036754191	0,126732147216797	3,01500010490417
0,128706145915203	0,131468826293945	3,11500000953674
0,132875240524299	0,135949493408203	3,21499991416931
0,137044335133396	0,140604080200195	3,31500005722046
0,141153883305378	0,145164596557617	3,41499996185303
0,14532299246639	0,149487533569336	3,51500010490417
0,149492087075487	0,153903396606445	3,61500000953674
0,153720757225528	0,158128921508789	3,71499991416931
0,157889851834625	0,1634130859375	3,81500005722046
0,162058946443722	0,167211853027344	3,91499996185303
0,166228055604734	0,172128524780273	4,0149998664856
0,170397164765745	0,176456298828125	4,11499977111816
