Cesta souboru: C:\Users\MTS\Desktop\Hex\Spuštění testu 40 13.11.2023 13 23 12\DAQ- Příčník; … - (Časováno).txt   
Test: MTS EM Napínání 11
Spuštění testu: Spuštění testu 40
Datum: 13.11.2023 12:46:04


Příčník 	Zatížení 	Čas 
mm	kN	sec
0,00422866105509456	-0,00159815144538879	0,115000002086163
0,00833820467960322	0,0041839280128479	0,215000003576279
0,0124477473946172	0,00861703109741211	0,314999997615814
0,0165572910191258	0,0133484888076782	0,41499999165535
0,0207263947231695	0,0182393970489502	0,514999985694885
0,0248359374381835	0,0224094142913818	0,615000009536743
0,0290050393232377	0,0276954097747803	0,714999973773956
0,0331145820382517	0,0326906929016113	0,814999997615814
0,0373432412743568	0,0374241981506348	0,915000021457672
0,0413932284573093	0,0422994346618652	1,01499998569489
0,0456218876934145	0,0469686965942383	1,11500000953674
0,0497314322274178	0,0516288909912109	1,2150000333786
0,053960091463523	0,0566177101135254	1,31500005722046
0,0580696359975263	0,0615824851989746	1,41499996185303
0,0622982988716103	0,0658994216918945	1,51499998569489
0,0664078397676349	0,0708376083374023	1,61500000953674
0,0706365026417188	0,0758276062011719	1,7150000333786
0,0747460435377434	0,0804477157592774	1,81500005722046
0,0789746991358697	0,0852814788818359	1,91499996185303
0,0830842473078519	0,0901106033325195	2,01500010490417
0,0873129101819359	0,0945520095825195	2,11500000953674
0,0914224510779604	0,0995562286376953	2,21499991416931
0,0955915529630147	0,103719528198242	2,31500005722046
0,0997011011349969	0,108900177001953	2,41499996185303
0,103929756733123	0,113529655456543	2,51500010490417
0,108039304905105	0,117881034851074	2,61500000953674
0,112267960503232	0,123000129699707	2,71499991416931
0,116377501399256	0,12730549621582	2,81500005722046
0,120546610560268	0,131706787109375	2,91499996185303
0,124715705169365	0,13661181640625	3,01500010490417
0,128884814330377	0,141471176147461	3,11500000953674
0,133053908939473	0,146036865234375	3,21499991416931
0,137223018100485	0,150499450683594	3,31500005722046
0,141332566272467	0,155441116333008	3,41499996185303
0,145501660881564	0,159896209716797	3,51500010490417
0,149670770042576	0,164305541992187	3,61500000953674
0,153899425640702	0,169313690185547	3,71499991416931
0,158068520249799	0,173561737060547	3,81500005722046
0,162178068421781	0,177872970581055	3,91499996185303
0,166406738571823	0,182891860961914	4,0149998664856
0,170575833180919	0,187393951416016	4,11499977111816
0,174744927790016	0,191662139892578	4,21500015258789
0,178914036951028	0,196732543945313	4,31500005722046
0,18308314611204	0,200668731689453	4,41499996185303
0,187192679732107	0,205625961303711	4,5149998664856
0,191421349882148	0,210248565673828	4,61499977111816
0,19553089805413	0,214620483398438	4,71500015258789
0,199759539100341	0,219411483764648	4,81500005722046
0,203869087272324	0,223552322387695	4,91499996185303
0,208038196433336	0,228423690795898	5,0149998664856
0,212147744605318	0,232920974731445	5,11499977111816
0,216376400203444	0,237532089233398	5,21500015258789
0,220485933823511	0,2421123046875	5,31500005722046
0,224714603973553	0,246469451904297	5,41499996185303
0,22882413759362	0,250815811157227	5,5149998664856
0,233052807743661	0,255559661865234	5,61499977111816
0,237162355915643	0,259982269287109	5,71500015258789
0,241331465076655	0,264514923095703	5,81500005722046
0,245500559685752	0,269347198486328	5,91499996185303
0,249669654294848	0,274099517822266	6,0149998664856
0,253838748903945	0,278498809814453	6,11499977111816
0,258067419053987	0,283160552978516	6,21500015258789
0,262176967225969	0,287429809570313	6,31500005722046
0,26640560827218	0,292208953857422	6,41499996185303
0,270515185547993	0,296597106933594	6,5149998664856
0,274743826594204	0,301412384033203	6,61499977111816
0,278853345662355	0,305888275146484	6,71500015258789
0,283082044916227	0,310335235595703	6,81500005722046
0,287191563984379	0,314258239746094	6,91499996185303
0,291360687697306	0,319259368896484	7,0149998664856
0,295470206765458	0,323104034423828	7,11499977111816
0,2996988769155	0,328324920654297	7,21500015258789
0,303808425087482	0,332575958251953	7,31500005722046
0,307977519696578	0,337144622802734	7,41499996185303
0,31220618984662	0,341080871582031	7,5149998664856
0,316315738018602	0,345949340820313	7,61499977111816
0,320484803523868	0,350328704833984	7,71500015258789
0,324653927236795	0,355111602783203	7,81500005722046
0,328882597386837	0,359613861083984	7,91499996185303
0,332992145558819	0,36395849609375	8,01500034332275
0,33722078660503	0,368710968017578	8,11499977111816
0,341330363880843	0,3727744140625	8,21500015258789
0,345559004927054	0,377297882080078	8,3149995803833
0,349668523995206	0,381996856689453	8,41499996185303
0,353897223249078	0,386585235595703	8,51500034332275
0,35800674231723	0,390997314453125	8,61499977111816
0,362235383363441	0,39550341796875	8,71500015258789
0,366344960639253	0,399853851318359	8,8149995803833
0,370573601685464	0,404308044433594	8,91499996185303
0,374683178961277	0,408722900390625	9,01500034332275
0,378971366444603	0,413542572021484	9,11499977111816
0,38302136817947	0,417717163085937	9,21500015258789
0,387250038329512	0,422547485351563	9,3149995803833
0,391300010960549	0,426787414550781	9,41499996185303
0,395588227547705	0,431105895996094	9,51500034332275
0,399697775719687	0,435569305419922	9,61499977111816
0,403866899432614	0,439933410644531	9,71500015258789
0,407976418500766	0,444607788085937	9,8149995803833
0,412205059546977	0,449025756835937	9,91499996185303
0,41631463682279	0,453240295410156	10,0150003433228
0,420543277869001	0,457489013671875	10,1149997711182
0,424652826040983	0,461688018798828	10,2150001525879
0,428881496191025	0,466583068847656	10,3149995803833
0,432991015259176	0,470537506103516	10,414999961853
0,437219685409218	0,475296600341797	10,5150003433228
0,4413292335812	0,479695159912109	10,6149997711182
0,445557903731242	0,484113159179688	10,7150001525879
0,449667422799394	0,488247100830078	10,8149995803833
0,453896092949435	0,49283251953125	10,914999961853
0,458005641121417	0,497399200439453	11,0150003433228
0,462234282167628	0,501486419677734	11,1149997711182
0,466343859443441	0,505440185546875	11,2150001525879
0,470572500489652	0,510395050048828	11,3149995803833
0,474741595098749	0,514248962402344	11,414999961853
0,478851143270731	0,518786926269531	11,5150003433228
0,483020237879828	0,52352880859375	11,6149997711182
0,487189361592755	0,52756494140625	11,7150001525879
0,491358456201851	0,531758850097656	11,8149995803833
0,495467975270003	0,536198059082031	11,914999961853
0,499696645420045	0,540434020996094	12,0150003433228
